account_id;in_degree;out_degree;total_in;ratio;avg_retention_hours;probabilidade_fraude;predicao_classe;is_fraud_real;role;total_out
acc010238;2;1;6251,01;0,1384350074067912;1476,182361111111;0,0029426531;0;0;Honest;865,36
acc032207;1;4;1808,34;2,032593247988498;-350,25902777777776;0,0025751733;0;0;Honest;3675,64
acc025118;4;1;5684,05;0,2927432152369961;-304,8410416667022;0,003933344;0;0;Honest;1663,97
acc000217;2;2;2167,71;0,22146310409093423;691,1881944444444;0,0029823752;0;0;Honest;480,07
acc028630;1;1;217,18;3,359408812560431;416,01472222222225;0,0015592708;0;0;Honest;729,63
acc017295;1;2;1816,03;1,235303187154468;951,1106944444444;0,0028396742;0;0;Honest;2243,36
acc027053;1;0;2067,06;0,0;0,0;0,003082974;0;0;Honest;0,0
acc012918;2;2;217,19;8,27463167587477;-848,8354166666667;0,0013181361;0;0;Honest;1797,25
acc007198;4;5;6133,95;4,319019035011641;507,12868055551996;0,0028606495;0;0;Honest;26492,690000000002
acc025273;2;1;10581,84;3,715934359303902;444,5959722222222;0,002211319;0;0;Honest;39321,46
acc022916;8;9;179363,97;0,8368867595377845;239,69878858026667;0,99259865;1;1;Mule;150107,34
acc034165;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;168,9
acc039484;2;1;578,39;3,402852697095436;-48,49055555555555;0,0010607606;0;0;Honest;1968,21
acc016809;4;2;13006,6;0,19750649861877922;372,93041666666664;0,005883386;0;0;Honest;2568,8900000000003
acc033531;1;1;2425,4;1,0256616407122918;110,90611111111112;0,0018229609;0;0;Honest;2487,65
acc017806;1;2;1339,39;2,078497834851426;-631,8955555555556;0,0011412215;0;0;Honest;2783,94
acc025292;2;3;6549,849999999999;0,7207955589890471;-1106,3732870370134;0,0073851794;0;0;Honest;4721,11
acc018807;1;5;1280,36;5,933480165889549;-348,98977777777776;0,002769144;0;0;Honest;7597,05
acc031772;1;3;2288,82;1,9678569400086505;-750,1321296296534;0,001340291;0;0;Honest;4504,09
acc012937;2;2;2698,52;11,000793024350292;-369,50569444444443;0,0011605655;0;0;Honest;29685,969999999998
acc016375;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1581,89
acc019142;4;2;16627,32;0,8077147683963691;-229,1551388888889;0,02553561;0;0;Honest;13430,14
acc002763;3;0;3116,6800000000003;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc041622;1;2;10294,77;0,07525950044585702;51,59972222222222;0,0040671276;0;0;Honest;774,78
acc040630;4;2;2441,29;20,157125302093146;94,59194444444445;0,0016191263;0;0;Honest;49209,590000000004
acc036898;1;0;852,76;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc040519;2;5;14481,67;2,802087879306821;-401,6678333333333;0,007955403;0;0;Honest;40578,94
acc007264;1;5;192,18;36,36047661168635;419,765;0,0020330332;0;0;Honest;6988,12
acc002810;0;6;0,0;0,0;9999,0;0,0032509647;0;0;Honest;23969,41
acc002348;1;2;2022,66;3,334854425091587;-650,9261111111111;0,0010410447;0;0;Honest;6745,31
acc032695;3;3;18285,809999999998;0,8536817052776415;-563,9025;0,042804107;0;0;Honest;15610,27
acc039044;3;3;16108,25;2,195229031565172;347,30796296298666;0,004663082;0;0;Honest;35361,32
acc001152;2;4;348,56;132,80196230312418;-211,41583333333332;0,0054018637;0;0;Honest;46290,78
acc040068;3;0;2241,9;0,0;0,0;0,003082974;0;0;Honest;0,0
acc025722;2;1;2499,8;0,2584436417167704;98,98208333333334;0,0025204697;0;0;Honest;646,06
acc033987;3;3;17630,18;0,6737471348862378;-187,3337962962489;0,03739085;0;0;Honest;11878,29
acc044495;2;1;12596,78;0,19225215312790006;453,3572222222222;0,0071406118;0;0;Honest;2421,76
acc039883;5;1;17017,15;1,307200496440064;-262,7332222222222;0,021855813;0;0;Honest;22244,84
acc010533;3;3;9167,05;0,23123771416353772;576,3213888889601;0,0032135579;0;0;Honest;2119,77
acc034199;1;1;1756,32;1,471067510092067;-822,4691666666666;0,002739584;0;0;Honest;2583,68
acc010120;3;3;18536,03;1,2060413119522835;-73,95962962958222;0,02777186;0;0;Honest;22355,23
acc039264;1;2;1847,42;0,8065799516084505;787,7684722222223;0,0023483748;0;0;Honest;1490,1
acc001803;4;0;3463,29;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc023448;2;1;4276,889999999999;0,3319133016904768;915,5479166666667;0,004052702;0;0;Honest;1419,56
acc013933;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2553,39
acc019345;3;2;9428,91;0,1038804019972595;-401,01296296298665;0,0027124083;0;0;Honest;979,48
acc027200;1;3;2196,9;2,434492082060712;-1261,3457407406931;0,001187367;0;0;Honest;5348,36
acc025352;2;1;2190,3;0,18981331409709123;372,8313888888889;0,0029386156;0;0;Honest;415,75
acc001630;1;4;415,75;161,27669809505483;-862,7361111111111;0,0026004382;0;0;Honest;67052,4
acc034285;3;2;4211,1;2,8922991800261686;-1160,7729166665956;0,0025203067;0;0;Honest;12179,79
acc044376;2;3;12253,93;4,188217830346811;584,2512962963201;0,0022190264;0;0;Honest;51322,17
acc011717;1;3;10708,87;0,18713254794152143;1397,64870370368;0,006458143;0;0;Honest;2003,98
acc009988;1;3;579,29;2,181477645434145;-1223,2881481481957;0,0011753836;0;0;Honest;1263,73
acc017056;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2626,96
acc025561;2;2;1152,14;2,62202838172113;-738,2406944444444;0,0011412215;0;0;Honest;3020,9700000000003
acc029821;1;5;345,05;12,170839853938446;497,05322222222225;0,0014545663;0;0;Honest;4199,67
acc010278;3;3;17069,46;0,21438275470767404;-348,4586111111823;0,011610339;0;0;Honest;3659,4
acc022591;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;4410,48
acc021624;2;3;945,8499999999999;15,150920855094835;-40,858240740764444;0,0010607606;0;0;Honest;14330,65
acc026926;2;4;71812,69;0,9217272153811235;315,4139583333689;0,99259865;1;1;Mule;66191,72
acc018920;3;2;3570,2000000000003;25,765938138092714;952,7597222222222;0,0012492988;0;0;Honest;91989,81
acc040208;6;6;76925,26000000001;0,6961694122100578;276,21486111118224;0,99259865;1;1;Mule;53553,02
acc012893;2;4;15729,88;0,4755239864995877;-686,5959722222223;0,01375377;0;0;Honest;7479,94
acc040476;4;4;13849,3;0,6028993502203359;-24,35493055552;0,007680292;0;0;Honest;8349,74
acc014019;1;4;2119,08;8,409770231561659;1272,0689583332978;0,0012766655;0;0;Honest;17821,059999999998
acc016368;3;2;16347,759999999998;0,8977591439077013;-602,0181944443733;0,027069177;0;0;Honest;14676,36
acc004207;2;1;15300,69;0,16134033083453697;-187,60430555555556;0,0018157779;0;0;Honest;2468,62
acc018184;2;2;9763,65;0,3923569644989686;284,8172222222222;0,0053900536;0;0;Honest;3830,84
acc033157;1;2;2041,59;0,23001567398119124;-216,10833333333332;0,0040645264;0;0;Honest;469,6
acc019052;2;3;10092,15;1,1609586054917878;-69,29666666673778;0,006620229;0;0;Honest;11716,58
acc008486;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1186,65
acc007437;2;2;2683,19;1,575614937388193;439,6202777777778;0,0018110806;0;0;Honest;4227,69
acc018997;2;1;4036,95;1,2251446633110061;-1040,527638888889;0,0044340915;0;0;Honest;4945,86
acc044527;2;1;4874,92;0,40421093225954013;723,5530555555556;0,0028290474;0;0;Honest;1970,5
acc005772;4;2;8093,79;4,415354963058143;358,7934027777422;0,001966684;0;0;Honest;35737,0
acc031488;1;2;2088,26;19,627634357626167;-13,50763888888889;0,0010607606;0;0;Honest;40987,8
acc027070;9;14;227888,86;0,9586351891604009;40,11046737216;0,99259865;1;1;Mule;218462,29
acc016866;1;3;1677,31;2,6017098705077144;-831,2712037036799;0,0011412215;0;0;Honest;4363,9
acc003721;0;5;0,0;0,0;9999,0;0,0032509647;0;0;Honest;51483,92
acc020655;3;2;47527,81;0,733319979750807;6,750648148124444;0,9714996;1;1;Mule;34853,1
acc003348;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;325,78
acc005359;3;0;2728,7;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc013414;1;2;137,71;284,94002323555037;-887,6427777777777;0,0022593539;0;0;Honest;39241,939999999995
acc012421;1;1;448,01;5,3736217133163695;-758,7947222222223;0,0010410447;0;0;Honest;2407,49
acc019390;2;1;4222,32;0,7483166877056033;216,81333333333333;0,004250712;0;0;Honest;3159,64
acc040947;2;0;4717,87;0,0;0,0;0,0024803695;0;0;Honest;0,0
acc004509;7;5;84174,53;0,7950082055690474;-184,4443492063289;0,99259865;1;1;Mule;66919,45
acc025865;0;5;0,0;0,0;9999,0;0,0032509647;0;0;Honest;15455,49
acc030707;1;4;2364,13;2,562441310582283;693,8268750000356;0,001462332;0;0;Honest;6057,969999999999
acc031987;1;2;2411,08;5,789493548561024;19,927083333333332;0,0010607606;0;0;Honest;13958,990000000002
acc020994;1;2;2244,71;0,659431911329698;972,0548611111111;0,0032802643;0;0;Honest;1480,24
acc005734;3;5;2995,65;30,239786891703325;-558,1307777778488;0,0014235392;0;0;Honest;90588,12
acc023648;2;0;3016,73;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc027886;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;7935,25
acc036386;3;3;22471,89;0,9358977211539745;118,00546296291556;0,085633956;0;0;Honest;21031,399999999998
acc034135;2;1;8062,530000000001;0,23991446864139584;-134,94472222222223;0,0053414674;0;0;Honest;1934,32
acc002397;1;3;216,22;279,01294917449013;-746,5169444443733;0,0022593539;0;0;Honest;60330,97
acc013846;2;3;14797,69;1,152911601127202;731,6608333332622;0,006885939;0;0;Honest;17060,44
acc040260;5;3;17143,59;0,22014804358477802;375,0874074074311;0,018726552;0;0;Honest;3774,13
acc018836;4;3;6142,330000000001;3,6384635171612114;-910,9616898148266;0,0020847982;0;0;Honest;22348,68
acc017054;3;3;15999,34;0,19142027644873072;514,9447222222934;0,0076397583;0;0;Honest;3062,6
acc012290;5;1;4453,58;0,16012475328891973;-379,80699999999996;0,004190591;0;0;Honest;713,13
acc031925;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;14944,03
acc025226;3;1;16700,42;0,04376833410876248;1045,377499999929;0,03350402;0;0;Honest;730,95
acc037560;2;1;4122,13;0,40862513160639863;-773,3991666666667;0,0057937857;0;0;Honest;1684,41
acc036714;3;1;14796,2;0,8868615679285439;472,8386111111111;0,0066413363;0;0;Honest;13122,19
acc012406;1;1;1948,6;0,28533672720554654;722,7144444444444;0,0028387844;0;0;Honest;556,01
acc029157;3;1;9895,88;0,10221819361371236;700,7742592592355;0,0054062335;0;0;Honest;1011,54
acc021601;1;4;9665,62;1,365777502345941;-444,37652777777777;0,011331518;0;0;Honest;13201,1
acc015679;4;3;21726,1;1,6077553690007094;37,87069444451556;0,008469684;0;0;Honest;34930,27
acc028627;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;609,88
acc043465;2;2;2254,09;1,410145956257486;-233,2125;0,0024583286;0;0;Honest;3178,6099999999997
acc028871;2;1;2595,43;0,707594858675215;-152,44;0,0108999675;0;0;Honest;1836,52
acc021258;3;3;9635,14;0,49254967488829965;-168,34972222222223;0,003926341;0;0;Honest;4745,79
acc018987;1;2;3788,22;9,587364019608101;-156,14;0,0010977717;0;0;Honest;36319,14
acc043979;1;2;1621,28;1,295493095004595;1254,7466666666667;0,0030560046;0;0;Honest;2100,37
acc020697;5;2;14214,67;0,21069274862325427;349,0688333333334;0,0061602658;0;0;Honest;2994,93
acc039521;1;4;3046,55;7,55941783519773;-535,8277777777778;0,0014235392;0;0;Honest;23030,22
acc004747;3;1;4835,84;0,8161998407725631;441,2803703703467;0,0034799282;0;0;Honest;3947,02
acc007505;3;2;10386,509999999998;0,40965308881126694;234,27263888896;0,004616934;0;0;Honest;4254,87
acc000273;2;3;4134,25;3,4286498672071906;-341,56500000007117;0,0016914697;0;0;Honest;14174,93
acc039262;2;3;1264,5700000000002;2,50146293631087;527,0211574074311;0,0013950724;0;0;Honest;3163,3
acc037178;1;0;828,55;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc018936;1;4;2389,3;7,325039446534773;-391,92048611114666;0,0020535004;0;0;Honest;17501,79
acc016154;4;2;10114,77;0,8717352231091531;381,46458333333334;0,005874042;0;0;Honest;8817,41
acc020615;5;0;30971,98;0,0;0,0;0,011229292;0;0;Honest;0,0
acc027140;3;1;14499,82;0,04386189355323476;-414,8168518518755;0,0017009904;0;0;Honest;635,99
acc009338;3;2;2521,35;5,050357743440048;-874,6400462963201;0,0010410447;0;0;Honest;12733,77
acc035632;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3097,56
acc005127;2;0;2331,09;0,0;0,0;0,003082974;0;1;Mule;0,0
acc014322;1;2;215,73;9,304069713544083;1419,5218055555556;0,0016874373;0;0;Honest;2007,2600000000002
acc033126;3;3;12041,93;2,6375517566106454;388,28222222222223;0,005605609;0;0;Honest;31761,239999999998
acc030944;1;2;2375,22;0,8243117508620218;629,25125;0,0026227767;0;0;Honest;1957,93
acc003607;2;4;2991,92;1,7786178152563727;-437,18131944448004;0,002366339;0;0;Honest;5321,5
acc017998;3;2;13293,01;0,9038517959049185;-420,3783796296533;0,0051523075;0;0;Honest;12014,92
acc017589;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;4510,34
acc042001;3;0;4615,92;0,0;0,0;0,0027769632;0;0;Honest;0,0
acc024990;3;2;5830,450000000001;0,4716111593253362;867,4189814814578;0,0027270839;0;0;Honest;2749,71
acc012736;3;2;5788,83;1,2244629321245706;-143,70055555555555;0,006799721;0;0;Honest;7088,219999999999
acc028972;3;1;3534,8;0,314076286985722;224,43203703701334;0,002511134;0;0;Honest;1110,2
acc024149;1;2;2402,59;3,7093190710064095;-150,54805555555555;0,0010607606;0;0;Honest;8912,01
acc044705;2;0;1821,71;0,0;0,0;0,0029633767;0;0;Honest;0,0
acc036519;5;0;13167,73;0,0;0,0;0,0022327588;0;0;Honest;0,0
acc033454;2;3;13417,07;0,40209643230866926;254,55560185187554;0,005608252;0;0;Honest;5394,96
acc032303;3;3;4775,09;0,5652091055684697;297,2091666667378;0,0027238387;0;0;Honest;2698,93
acc034645;3;1;3221,49;0,6815117181437218;809,8862037037511;0,0031693187;0;0;Honest;2195,49
acc026543;4;4;11999,26;2,3036409714924324;-240,09076388885333;0,017376235;0;1;Mule;27642,01
acc039811;4;2;2089,48;0,8437178450243839;-111,96319444444444;0,0040047793;0;0;Honest;1762,94
acc040608;1;0;2313,84;0,0;0,0;0,003082974;0;0;Honest;0,0
acc009979;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2444,3199999999997
acc007691;3;2;9703,1;0,79304676541851;-68,17976851854222;0,0041153724;0;0;Honest;7695,0199999999995
acc014563;2;3;6238,719999999999;0,09279132131058726;704,9281481481244;0,0029426531;0;0;Honest;578,9
acc005007;1;2;642,66;4,222291378156752;-200,09805555555556;0,0010607606;0;0;Honest;2713,54
acc002669;2;3;3009,05;1,338491090240806;-388,13203703701333;0,0021117397;0;0;Honest;4027,6000000000004
acc023685;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2511,38
acc033914;1;1;397,09;15,34822462855704;-1135,85;0,0010410447;0;0;Honest;6094,78
acc006357;4;4;9472,01;4,5617165081999405;-541,955;0,0021185605;0;0;Honest;43208,67
acc029683;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2034,23
acc011708;3;3;3233,75;0,9693792984018604;-173,99120370375113;0,0026178665;0;0;Honest;3134,7400000000002
acc031776;1;0;197,11;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc024632;1;2;3126,36;2,305766751855986;1445,1161111111112;0,0013310005;0;0;Honest;7208,68
acc020608;1;5;2705,63;2,2562351236675977;236,71955555555556;0,0014751055;0;0;Honest;6104,56
acc026100;1;0;462,02;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc030168;2;3;2839,68;0,8646295898495961;99,43328703701333;0,0017946024;0;0;Honest;2455,2799999999997
acc006887;3;1;11878,24;0,18887630753688464;-222,95425925930667;0,0019094805;0;0;Honest;2243,52
acc037444;4;1;5812,98;0,33612994345422925;-125,49618055552;0,0056640184;0;0;Honest;1953,92
acc034889;3;3;13994,72;3,811437591150383;91,53925925923555;0,0020072535;0;0;Honest;53340,04
acc019672;2;0;485,86;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc000630;5;1;12775,050000000001;0,029651524141569588;-203,79566666666668;0,001934632;0;0;Honest;378,8
acc018146;2;0;2479,86;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc026162;1;3;893,1;38,994838261804254;-337,4433333333333;0,00129101;0;0;Honest;34826,68
acc031142;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;13873,57
acc002263;2;2;4017,5;9,5086807500168;15,379027777777777;0,0015404432;0;0;Honest;38201,22
acc024016;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2226,38
acc029376;4;5;5663,55;2,8044975245252104;-514,3205138888534;0,007136448;0;0;Honest;15883,44
acc033018;2;3;10718,06;1,0847092806820633;-245,5425925925689;0,007560597;0;0;Honest;11625,990000000002
acc034215;3;2;4600,37;0,8138827662062699;241,37907407409776;0,0036637015;0;0;Honest;3744,17
acc040706;2;4;8877,12;1,1434427568369505;87,99138888888889;0,009379427;0;0;Honest;10150,49
acc040641;1;4;1191,88;2,4958846873453084;-109,65145833329778;0,0024646865;0;0;Honest;2974,8199999999997
acc003636;4;2;14932,849999999999;0,7810606943345081;258,7852083333689;0,0054823416;0;0;Honest;11663,470000000001
acc040325;3;4;14990,28;1,0757997343613765;367,1825925925689;0,008782172;0;0;Honest;16126,55
acc009148;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;17119,54
acc020350;2;3;16699,54;1,0140351087304749;-50,068472222151115;0,027481578;0;0;Honest;16933,93
acc041301;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2368,67
acc039243;2;4;3222,7200000000003;14,764454360123247;340,61868055552;0,0012766655;0;0;Honest;47581,85
acc027547;8;10;161677,28;0,8048291136003083;1,7047847222044445;0,99259865;1;1;Mule;130122,59
acc006329;4;6;17830,28;1,042159157254313;-307,3810416666311;0,03703327;0;0;Honest;18582,0
acc034318;1;2;1968,06;1,9716930800225605;140,41680555555556;0,0014713606;0;0;Honest;3880,4300000000003
acc034498;2;2;9282,800000000001;1,118023529513154;228,98194444444445;0,0057632104;0;0;Honest;10378,400000000001
acc034562;4;2;12824,46;0,7908552946047672;-151,93159722218664;0,008328324;0;0;Honest;10142,3
acc006566;1;3;16,87;212,29146919431275;-802,58;0,004625769;0;0;Honest;3583,48
acc010884;2;0;3319,01;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc040063;3;3;6050,74;0,4370268148576623;-356,7853703703467;0,003764167;0;0;Honest;2644,34
acc008759;2;1;854,46;0,20253490467775345;514,6818055555556;0,0023716132;0;0;Honest;173,06
acc010546;4;3;10337,36;1,7281987584849916;-147,17444444444445;0,0031210585;0;0;Honest;17865,03
acc021275;1;1;2399,94;0,23072980687097647;1038,013888888889;0,0025525824;0;0;Honest;553,74
acc030120;1;0;399,04;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc008108;1;1;9534,71;1,0681383407168747;-53,73916666666667;0,004613142;0;0;Honest;10184,4
acc011799;3;1;11002,99;0,8614268835772063;-19,736944444515554;0,007510503;0;0;Honest;9478,28
acc002178;2;3;195,13;22,34226709029415;1,7562500000711112;0,0014828474;0;0;Honest;4359,87
acc001754;3;1;3842,58;0,6196575747087251;-609,8406481481244;0,007081355;0;0;Honest;2381,09
acc028050;3;1;3833,52;0,3804822187383429;775,5474074074311;0,002511134;0;0;Honest;1458,59
acc020743;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;292,67
acc023896;5;5;55349,45;0,921760573635226;255,0028888888889;0,96586597;1;1;Mule;51018,95
acc019527;4;2;5893,11;0,9973511484578628;866,7455555555556;0,004089654;0;0;Honest;5877,51
acc041367;1;4;1598,74;3,6508272087568407;-199,22583333333333;0,0021985946;0;0;Honest;5836,759999999999
acc000876;1;1;1654,14;1,3032010398089653;-1014,2377777777778;0,0023274247;0;0;Honest;2155,69
acc020844;2;0;4110,64;0,0;0,0;0,004032499;0;0;Honest;0,0
acc036679;2;4;2172,24;1,820048336977788;-175,93083333333334;0,0020949487;0;0;Honest;3953,6
acc035543;2;1;1948,35;1,2441181301196904;-464,57375;0,002125492;0;0;Honest;2423,99
acc040188;2;0;2441,67;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc044581;1;2;1323,17;1,4866004625221056;163,08069444444445;0,0035876844;0;0;Honest;1967,04
acc029235;3;2;1766,3400000000001;7,3720157386701395;-1,3483796296533335;0,0010607606;0;0;Honest;13021,560000000001
acc013021;4;3;14045,1;2,4818538267055223;297,0808101851022;0,0024196233;0;0;Honest;34857,91
acc005651;2;1;2541,1400000000003;0,5555201385199613;541,0773611111111;0,002511134;0;0;Honest;1411,66
acc018380;2;3;2752,4;1,973815674263645;964,43379629632;0,0019599043;0;0;Honest;5432,75
acc024792;3;2;300,27;2,9376248834421212;-531,8444907406933;0,001296197;0;0;Honest;882,1100000000001
acc015339;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;12274,59
acc014651;2;1;1633,2;7,74960966440323;224,45805555555555;0,0011154547;0;0;Honest;12656,74
acc029012;3;3;12847,019999999999;0,1284312405279664;-272,75666666666666;0,0018157779;0;0;Honest;1649,96
acc014989;2;4;4368,16;3,8111726420903946;-79,76284722218666;0,0021405444;0;0;Honest;16647,85
acc029761;1;2;609,72;45,80643891558559;495,7713888888889;0,001441673;0;0;Honest;27929,56
acc000434;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;34022,369999999995
acc024783;2;0;3278,0299999999997;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc000864;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;5242,43
acc003718;2;0;3783,8;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc031950;2;4;2271,03;2,3286820135268416;884,6733333333333;0,001462332;0;0;Honest;5288,53
acc005478;3;0;3625,62;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc042357;2;2;12184,67;0,9000195327247003;14,599305555555556;0,005420541;0;0;Honest;10966,45
acc016089;1;2;10956,65;0,17058756956955862;1470,3434722222223;0,006458143;0;0;Honest;1869,0700000000002
acc014457;3;2;5822,469999999999;0,5566064632252924;-371,8208333333333;0,0035564813;0;0;Honest;3240,83
acc032553;2;2;10735,740000000002;1,9314691567892317;-75,04805555555555;0,0061492226;0;0;Honest;20735,769999999997
